price,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,sold_year,sold_month
2950000,Lindfield,2,3,2,698,House,9791,51064,5.131,-33.78063,151.16255,80,0.1,197.9,10.35,2021.0,3.0
4120000,Roseville,2,4,2,664,House,10082,51896,3.923,-33.78256,151.18105,89,0.1,220.1,9.54,2021.0,10.0
4000000,Waverton,4,7,0,642,House,3020,70980,0.699,-33.84053,151.1989,17,0.25,167.6,2.91,2020.0,6.0
2501000,Ryde,4,4,2,662,House,26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,2021.0,11.0
600000,Green Point,1,3,1,552,House,6405,31824,8.455,-33.45321,151.38285,46,1.5,176.6,48.42,2017.0,5.0
2380000,Forestville,2,3,2,822,House,8329,39884,4.687,-33.76172,151.21039,130,0.1,220.1,11.47,2021.0,9.0
2700000,Manly,1,3,1,278,House,15866,66560,5.567,-33.80338,151.29117,42,0.25,165.9,10.17,2020.0,4.0
1590000,Killarney Heights,1,4,2,809,House,4469,43836,4.244,-33.7725,151.22111,105,0.25,167.6,10.33,2020.0,6.0
1625000,Belrose,3,4,2,937,House,8780,39728,13.636,-33.72159,151.21169,156,1.5,169.8,15.92,2018.0,4.0
1565000,Winston Hills,2,4,2,696,House,11674,40352,4.739,-33.77692,150.98008,77,0.1,220.1,23.42,2021.0,11.0
5750000,Mosman,0,0,0,732,House,28475,67340,8.65,-33.82846,151.24866,26,0.1,183.1,5.42,2020.0,12.0
1045000,Bardwell Park,3,3,2,179,Townhouse,2242,40040,0.956,-33.93591,151.12536,31,0.1,220.1,11.08,2021.0,12.0
860000,Miranda,1,3,1,581,House,15284,38272,4.676,-34.03262,151.10521,23,1.5,154.2,20.95,2018.0,12.0
1080000,Woodbine,3,5,4,914,House,2741,33228,1.195,-34.04484,150.82045,65,0.1,220.1,41.15,2021.0,11.0
1065000,Green Valley,2,4,1,714,House,12516,26312,3.215,-33.90263,150.86967,73,0.1,210.1,31.75,2021.0,6.0
530000,Kings Park,1,2,1,185,Townhouse,3453,43420,2.605,-33.7437,150.9059,57,1.5,176.6,31.21,2017.0,4.0
3150000,Pymble,3,4,2,1126,House,11051,53300,6.568,-33.74511,151.1397,130,0.1,220.1,14.82,2021.0,11.0
1270000,Mount Riverview,3,6,2,1300,House,3034,41704,3.009,-33.72773,150.63789,238,1.5,160.5,55.12,2018.0,10.0
1200000,Koolewong,3,5,2,696,House,871,35828,1.322,-33.46901,151.31642,98,1.5,174.0,45.03,2017.0,11.0
1450000,Strathfield,1,3,2,505,House,25813,34424,6.572,-33.87913,151.08118,43,0.25,167.6,12.01,2020.0,8.0
1165500,Wattle Grove,2,3,2,673,House,8952,44096,2.591,-33.95266,150.93951,15,0.1,210.1,26.82,2021.0,7.0
1900000,Melrose Park,1,3,2,575,House,1574,41028,1.077,-33.81322,151.07389,15,0.1,210.1,13.84,2021.0,6.0
2075000,Beacon Hill,2,4,4,567,House,7457,41288,2.605,-33.75228,151.25889,119,0.1,220.1,13.32,2021.0,11.0
2250000,Zetland,1,4,1,149,House,10078,45604,0.805,-33.90769,151.2083,23,0.11,172.6,4.72,2020.0,11.0
1910000,Oatlands,2,3,2,720,House,5660,36660,2.462,-33.79508,151.02527,54,0.1,197.9,18.77,2021.0,3.0
1250000,Eastwood,1,3,1,620,House,17865,30368,5.194,-33.78849,151.08514,75,1.02,159.0,14.34,2019.0,7.0
1530000,Auburn,3,5,3,817,House,37366,22568,8.564,-33.85787,151.02827,33,0.1,220.1,16.83,2021.0,12.0
1450000,Sylvania,3,5,3,645,House,10479,37284,3.376,-34.01392,151.10109,20,1.5,174.2,19.33,2017.0,8.0
1810000,Castle Hill,3,5,2,905,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,2019.0,10.0
1585000,Campbelltown,6,6,3,665,House,12566,30628,11.391,-34.06338,150.80766,65,0.1,220.1,43.19,2021.0,10.0
800000,Ingleburn,2,4,1,534,House,15039,33124,12.454,-34.0051,150.8581,41,0.1,183.1,36.04,2021.0,2.0
1140000,Sylvania,1,3,1,556,House,10479,37284,3.376,-34.01392,151.10109,20,0.25,172.6,19.33,2020.0,12.0
3000000,Turramurra,1,3,2,767,House,11919,49920,6.001,-33.73444,151.12793,183,0.1,220.1,16.36,2021.0,11.0
1090000,Lurnea,2,3,2,1275,House,9311,22724,2.504,-33.93623,150.89729,34,0.75,169.6,29.97,2020.0,1.0
1280000,Carlton,1,3,2,558,House,10722,32656,2.065,-33.97075,151.1214,36,1.02,159.0,14.29,2019.0,7.0
5600000,Dover Heights,4,4,4,637,Apartment / Unit / Flat,3802,59540,0.947,-33.87402,151.28116,83,0.25,167.6,6.67,2020.0,8.0
11000000,Hunters Hill,4,4,2,1024,House,9528,48828,3.632,-33.83054,151.14729,2,1.5,167.6,6.95,2016.0,9.0
720000,St Clair,2,4,3,639,House,19897,38896,7.204,-33.79794,150.78794,59,1.5,171.9,39.76,2017.0,12.0
1700000,The Ponds,2,4,2,574,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,220.1,33.2,2021.0,11.0
625000,Chittaway Bay,2,4,2,555,House,2028,31668,1.116,-33.32678,151.44557,3,2.0,150.9,63.59,2016.0,1.0
2260000,Ingleside,0,0,0,708,Vacant land,974,42016,18.087,-33.68951,151.25697,143,0.1,220.1,19.96,2021.0,12.0
350000,Darlinghurst,1,0,0,29,Apartment / Unit / Flat,11320,66820,0.857,-33.8794,151.22078,50,1.77,155.2,1.87,2016.0,5.0
940000,Greenacre,1,3,2,575,House,24373,22672,7.405,-33.8989,151.05729,37,0.1,197.9,14.61,2021.0,4.0
2850000,Schofields,4,4,2,3326,House,4983,42744,13.875,-33.70583,150.8735,29,0.75,169.6,35.82,2020.0,2.0
1040000,Toongabbie,2,3,2,766,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,183.1,25.67,2021.0,1.0
565000,West Ryde,1,2,1,238,Apartment / Unit / Flat,13394,38584,3.566,-33.8063,151.08417,35,1.5,160.5,13.34,2018.0,11.0
1351000,Springfield,2,5,2,658,House,4104,34320,4.586,-33.42768,151.372,20,0.1,220.1,50.8,2021.0,11.0
1300000,Point Frederick,1,3,1,645,House,1927,36868,0.596,-33.44184,151.34373,8,0.1,220.1,48.56,2021.0,11.0
1810000,Kirkham,4,5,2,5217,House,699,48256,4.22,-34.03394,150.70955,82,1.5,171.9,49.9,2017.0,12.0
2800000,Gordon,1,3,2,696,House,7668,44564,3.789,-33.75743,151.15575,117,0.1,220.1,12.96,2021.0,9.0
2351000,Cromer,4,6,3,708,House,7592,40144,6.206,-33.73041,151.26832,32,0.1,210.1,15.89,2021.0,8.0
1175000,Gorokan,2,3,0,1069,House,8367,26468,3.087,-33.25377,151.50567,14,0.1,220.1,73.16,2021.0,10.0
1300000,Avalon Beach,3,4,2,696,House,9905,43628,5.131,-33.62899,151.32686,46,2.0,150.9,28.35,2016.0,2.0
1160000,Springfield,2,3,2,6520,House,4104,34320,4.586,-33.42768,151.372,20,1.5,169.8,50.8,2018.0,4.0
2850000,Roseville,4,5,3,916,House,10082,51896,3.923,-33.78256,151.18105,89,1.5,166.6,9.54,2018.0,7.0
630000,Kincumber,2,3,2,645,House,7093,29432,9.914,-33.47252,151.40208,24,0.75,169.6,47.05,2020.0,1.0
3400000,Blue Bay,6,4,4,544,House,1027,32188,0.473,-33.35427,151.50069,14,0.25,167.6,62.76,2020.0,8.0
580000,St Clair,1,3,2,627,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,2016.0,7.0
1700000,Allambie Heights,3,4,2,707,House,7009,40404,6.675,-33.7702,151.24964,92,1.5,174.0,11.16,2017.0,9.0
3480000,Willoughby,2,3,2,556,House,6540,55692,1.628,-33.80664,151.20155,90,0.1,220.1,6.53,2021.0,11.0
1140000,Blackwall,3,5,6,689,House,1888,31148,1.143,-33.50518,151.33518,80,0.25,167.6,41.58,2020.0,6.0
850000,Prospect,1,3,2,645,House,4716,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21,2016.0,12.0
482000,Buff Point,1,3,4,557,House,3511,27456,2.094,-33.22787,151.53669,15,1.5,169.8,76.92,2018.0,4.0
1890000,Carlton,2,3,1,556,House,10722,32656,2.065,-33.97075,151.1214,36,0.1,220.1,14.29,2021.0,10.0
1540000,Berowra,2,4,2,661,House,4721,44200,8.297,-33.62806,151.15004,194,0.1,210.1,26.88,2021.0,8.0
1099000,Oxley Park,2,5,3,904,House,3112,33020,1.271,-33.77068,150.79565,41,0.1,197.9,39.76,2021.0,3.0
2440000,Port Hacking,2,4,4,531,House,1093,55120,0.407,-34.06694,151.1244,52,0.1,220.1,23.74,2021.0,11.0
515000,Campbelltown,1,3,4,613,House,12566,30628,11.391,-34.06338,150.80766,65,1.5,154.2,43.19,2019.0,11.0
650000,Castle Hill,1,1,1,95,Apartment / Unit / Flat,39594,40924,18.81,-33.72933,150.99777,112,0.1,210.1,24.76,2021.0,12.0
1600000,Edensor Park,4,5,3,822,House,9772,25376,3.096,-33.87884,150.87759,56,0.1,197.9,30.78,2021.0,5.0
1225000,Pretty Beach,2,3,4,2137,House,352,34320,0.529,-33.52717,151.34781,2,2.0,155.2,39.61,2016.0,4.0
1100000,Bexley,1,2,2,501,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,167.6,12.84,2016.0,11.0
2200000,Abbotsbury,3,5,2,675,House,4253,37492,4.979,-33.86513,150.85951,83,0.1,220.1,32.42,2021.0,11.0
1155000,Berowra Heights,1,2,1,1146,House,5264,42848,8.004,-33.60156,151.136,197,0.1,220.1,30.03,2021.0,9.0
1700000,Berowra,3,5,2,700,House,4721,44200,8.297,-33.62806,151.15004,194,0.1,210.1,26.88,2021.0,7.0
2765000,Clontarf,2,5,4,726,House,1737,59280,0.86,-33.80794,151.25683,72,0.25,167.6,7.69,2020.0,7.0
1620000,Normanhurst,1,2,2,1227,House,5290,38688,2.191,-33.72338,151.09579,180,1.5,176.6,18.95,2017.0,3.0
1167500,Illawong,2,4,2,948,House,7271,44096,4.76,-33.99893,151.04011,79,1.5,174.2,21.6,2017.0,6.0
1610000,South Coogee,3,3,2,232,House,5502,39260,1.132,-33.93221,151.25393,71,1.5,174.0,8.48,2017.0,10.0
1025000,Stanhope Gardens,2,3,1,342,House,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,2021.0,11.0
1720000,Sylvania,2,3,2,611,House,10479,37284,3.376,-34.01392,151.10109,20,0.1,220.1,19.33,2021.0,11.0
1001000,Liverpool,2,4,4,651,House,27084,24232,6.356,-33.92148,150.91654,15,0.1,197.9,27.85,2021.0,4.0
2081000,Bexley North,2,5,2,645,House,4097,31876,1.204,-33.94238,151.11532,41,1.5,167.6,12.24,2016.0,10.0
2150000,Penrith,3,5,2,860,House,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,2021.0,3.0
2350000,Bilgola Plateau,4,4,2,1043,House,3518,46956,1.392,-33.64514,151.3159,124,0.1,210.1,26.3,2021.0,6.0
2100000,Carlingford,2,4,2,784,House,24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,2021.0,11.0
820000,Bossley Park,2,4,2,591,House,14585,25012,4.536,-33.86202,150.88392,56,2.0,155.2,30.17,2016.0,3.0
304000,Wyongah,1,2,1,765,House,2020,32448,1.068,-33.27022,151.48554,22,2.0,150.9,70.78,2016.0,11.0
885000,Canley Heights,2,7,1,575,House,10974,22152,2.605,-33.88198,150.9227,28,1.5,176.6,26.64,2017.0,5.0
1207500,Constitution Hill,1,3,2,556,House,3966,31096,1.188,-33.793,150.97503,58,0.1,220.1,23.17,2021.0,9.0
1630000,Lugarno,3,5,4,556,House,5606,40768,2.679,-33.98105,151.04426,47,0.1,210.1,20.0,2021.0,7.0
2305000,Cheltenham,3,4,3,835,House,2243,48152,1.654,-33.75721,151.0782,110,0.1,210.1,17.09,2021.0,8.0
880000,Lidcombe,2,3,1,288,House,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2016.0,8.0
3000000,Castle Hill,3,5,3,919,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,220.1,24.76,2021.0,12.0
1225000,Potts Hill,3,5,2,478,House,893,40820,1.128,-33.89271,151.03275,59,0.25,167.6,16.67,2020.0,6.0
1150000,Kariong,2,4,2,601,House,6385,36556,25.793,-33.45559,151.27311,189,0.1,220.1,45.8,2021.0,10.0
635000,Condell Park,1,2,2,178,Villa,11574,25428,3.895,-33.92599,151.00978,30,1.5,176.6,19.7,2017.0,3.0
575000,Blaxland,1,3,1,695,House,7451,40716,9.715,-33.74507,150.61818,237,0.75,169.6,56.39,2019.0,12.0
1300000,Edmondson Park,3,5,2,498,House,2271,42640,6.946,-33.96407,150.85104,64,0.1,220.1,34.95,2021.0,11.0
1402000,Kogarah,1,3,0,324,House,15124,34996,2.608,-33.96814,151.13537,27,0.1,220.1,13.34,2021.0,11.0
1360000,Asquith,2,3,1,457,House,3376,40924,3.502,-33.68827,151.11987,153,0.1,210.1,21.32,2021.0,6.0
1370000,Springfield,3,4,2,613,House,4104,34320,4.586,-33.42768,151.372,20,0.1,220.1,50.8,2021.0,9.0
931000,Liverpool,1,4,1,632,House,27084,24232,6.356,-33.92148,150.91654,15,0.1,197.9,27.85,2021.0,4.0
492000,Lake Munmorah,3,4,4,525,House,5248,27092,5.708,-33.19331,151.5733,13,1.5,167.6,81.81,2016.0,11.0
4200000,Dover Heights,1,3,2,337,House,3802,59540,0.947,-33.87402,151.28116,83,0.1,183.1,6.67,2021.0,2.0
2050000,Mosman,1,3,1,405,House,28475,67340,8.65,-33.82846,151.24866,26,0.75,166.4,5.42,2019.0,11.0
948000,Terrigal,2,4,3,736,House,11349,38168,8.691,-33.44581,151.42873,68,1.0,159.0,50.75,2019.0,8.0
2750000,Forest Lodge,2,4,0,234,House,4583,55276,0.445,-33.88032,151.18079,16,0.1,220.1,3.18,2021.0,9.0
1170000,Macquarie Park,2,2,1,115,Apartment / Unit / Flat,8144,34216,6.763,-33.7788,151.12627,55,0.1,210.1,12.32,2021.0,11.0
2800000,Collaroy Plateau,2,4,2,663,House,4767,45500,1.22,-33.73128,151.28955,96,0.1,210.1,16.58,2021.0,6.0
2050000,Kogarah Bay,2,3,3,565,House,2022,36504,0.665,-33.9826,151.12424,19,0.1,220.1,15.25,2021.0,10.0
2380000,Concord West,2,5,2,569,House,5914,39104,2.542,-33.8435,151.092,16,1.5,176.6,11.17,2017.0,3.0
865000,Glenfield,2,4,2,468,House,9633,37024,6.995,-33.97099,150.89301,29,0.75,166.4,31.57,2019.0,12.0
2820000,Hunters Hill,2,6,2,486,House,9528,48828,3.632,-33.83054,151.14729,2,0.1,220.1,6.95,2021.0,12.0
1925000,Newtown,1,3,1,139,House,15029,55484,1.578,-33.89994,151.18038,24,0.1,183.1,4.73,2021.0,2.0
1705000,Baulkham Hills,1,4,2,695,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,220.1,24.81,2021.0,11.0
1810000,Mona Vale,2,4,2,450,House,10670,45240,4.556,-33.67706,151.30276,15,0.1,210.1,22.57,2021.0,7.0
1285000,Killarney Vale,2,6,2,580,House,7216,30108,3.018,-33.36629,151.4607,8,0.1,220.1,60.03,2021.0,11.0
1020000,Mount Pritchard,3,5,2,734,House,9955,24128,3.094,-33.90435,150.90114,46,0.1,197.9,28.89,2021.0,12.0
2431000,Marrickville,3,3,2,580,House,26592,41236,5.771,-33.91228,151.15592,14,1.5,169.8,7.23,2018.0,5.0
650000,Smithfield,1,5,1,670,House,11972,23764,8.915,-33.84836,150.93847,25,1.5,160.5,25.19,2018.0,10.0
1890000,Frenchs Forest,4,5,2,1008,House,13473,44876,8.643,-33.75137,151.22303,148,1.5,174.0,12.68,2017.0,10.0
570000,Moorebank,2,2,1,173,Apartment / Unit / Flat,9747,38792,12.516,-33.94248,150.94138,15,1.5,171.9,26.27,2018.0,2.0
630000,Bradbury,1,3,1,569,House,8800,31980,3.734,-34.08405,150.81805,126,1.5,171.9,43.6,2018.0,2.0
2750000,St Ives,0,0,0,2989,Vacant land,17300,48464,14.264,-33.72491,151.16978,167,1.5,169.8,15.99,2018.0,5.0
525000,Colyton,1,3,4,601,House,8439,32292,3.364,-33.78218,150.79717,51,1.5,153.5,39.3,2019.0,5.0
1250000,Koolewong,3,6,3,1294,House,871,35828,1.322,-33.46901,151.31642,98,1.5,171.9,45.03,2018.0,2.0
1075000,Pyrmont,1,2,1,96,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,0.1,220.1,1.67,2021.0,12.0
2000000,Killarney Heights,3,6,4,696,House,4469,43836,4.244,-33.7725,151.22111,105,0.25,167.6,10.33,2020.0,7.0
2725000,Mount Colah,4,4,2,1182,House,7095,43056,11.062,-33.66638,151.12988,117,0.1,220.1,23.26,2021.0,11.0
1326000,Frenchs Forest,1,3,1,828,House,13473,44876,8.643,-33.75137,151.22303,148,1.5,174.0,12.68,2017.0,10.0
7640000,Henley,3,4,1,829,House,469,57928,0.273,-33.84211,151.13803,8,0.1,210.1,7.12,2021.0,6.0
5600000,Balmain,3,4,1,291,House,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,2021.0,12.0
1550000,Auburn,4,6,4,753,House,37366,22568,8.564,-33.85787,151.02827,33,0.1,220.1,16.83,2021.0,11.0
390000,Charmhaven,1,2,1,657,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,172.7,75.6,2017.0,1.0
2190000,Carlton,3,4,1,559,House,10722,32656,2.065,-33.97075,151.1214,36,0.1,210.1,14.29,2021.0,8.0
805000,South Penrith,2,4,3,573,House,11790,37024,5.06,-33.7734,150.69863,50,1.0,166.4,48.41,2019.0,9.0
2450000,Pearl Beach,3,5,2,677,House,536,35568,1.257,-33.54226,151.30629,12,0.1,197.9,36.91,2021.0,3.0
1005888,Oatlands,2,3,2,322,Townhouse,5660,36660,2.462,-33.79508,151.02527,54,0.1,220.1,18.77,2021.0,12.0
2450000,Pymble,2,4,4,1122,House,11051,53300,6.568,-33.74511,151.1397,130,1.5,174.2,14.82,2017.0,8.0
2525000,Engadine,1,3,1,1935,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77,2016.0,10.0
1105000,Chittaway Bay,2,3,3,531,House,2028,31668,1.116,-33.32678,151.44557,3,0.1,220.1,63.59,2021.0,10.0
2100000,Castle Hill,3,4,2,1900,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,2020.0,12.0
1415000,Russell Lea,1,2,0,272,House,5001,47684,1.02,-33.85841,151.14202,20,2.0,150.9,6.33,2016.0,2.0
1850000,Cheltenham,3,5,2,780,House,2243,48152,1.654,-33.75721,151.0782,110,0.25,165.9,17.09,2020.0,4.0
1870000,Cremorne Point,1,3,2,151,Townhouse,2409,76024,0.428,-33.84252,151.22795,43,0.75,169.6,3.01,2020.0,2.0
705000,Copacabana,2,3,2,607,House,2735,39312,1.996,-33.48638,151.43476,19,1.5,174.0,46.9,2017.0,10.0
1021000,Doonside,1,4,2,1214,House,13451,27612,5.958,-33.76242,150.87007,44,0.1,197.9,33.46,2021.0,3.0
945000,Moorebank,2,3,2,300,House,9747,38792,12.516,-33.94248,150.94138,15,1.5,171.9,26.27,2018.0,1.0
706000,Jordan Springs,2,4,2,323,House,5156,50076,3.981,-33.72309,150.73341,44,0.25,172.6,46.85,2020.0,10.0
3980000,East Lindfield,2,4,1,1031,House,3711,47788,2.331,-33.76741,151.18832,107,0.1,197.9,11.02,2021.0,4.0
1180000,Bella Vista,2,3,1,438,House,7837,43784,3.8,-33.74234,150.95464,101,0.1,197.9,27.28,2021.0,5.0
715000,Bensville,3,5,2,732,House,2545,36764,4.925,-33.49914,151.39045,27,2.0,150.9,43.91,2016.0,2.0
3400000,Kensington,1,3,1,571,House,15004,26728,2.669,-33.91291,151.22388,28,0.1,210.1,5.45,2021.0,7.0
1210000,Georges Hall,1,3,3,556,House,9038,29640,3.323,-33.90761,150.98902,23,0.1,220.1,20.97,2021.0,11.0
1280000,Oyster Bay,2,4,2,289,House,5488,47736,2.101,-34.0069,151.08096,11,0.1,220.1,19.73,2021.0,12.0
1560000,Sans Souci,1,3,2,549,House,10304,37336,3.065,-33.99452,151.13524,3,1.5,160.5,15.92,2018.0,10.0
833500,Bass Hill,1,2,0,661,House,9069,24388,2.929,-33.90028,150.99309,40,1.5,154.2,20.43,2019.0,2.0
1550000,Bangor,2,4,2,607,House,5568,44096,3.922,-34.01671,151.03226,100,0.1,220.1,23.5,2021.0,9.0
1340000,Erina,3,5,2,572,House,4774,28340,5.147,-33.43758,151.38853,19,0.1,210.1,50.24,2021.0,8.0
1020000,Revesby,2,4,0,689,House,14176,31616,5.608,-33.94767,151.01233,14,1.5,174.0,20.44,2017.0,9.0
1600000,Wentworth Point,2,3,2,209,Apartment / Unit / Flat,6994,56524,0.574,-33.82839,151.07771,4,0.1,220.1,12.9,2021.0,9.0
1620000,Baulkham Hills,2,4,7,859,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,220.1,24.81,2021.0,12.0
9876543,Palm Beach,3,4,5,1508,House,1593,54704,2.716,-33.59895,151.32589,0,0.1,197.9,31.42,2021.0,5.0
1665000,Glenfield,1,2,1,1138,House,9633,37024,6.995,-33.97099,150.89301,29,0.1,220.1,31.57,2021.0,11.0
640000,Blaxland,1,2,1,1194,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39,2016.0,10.0
2311000,Lidcombe,4,5,4,613,House,19627,27248,6.805,-33.86491,151.04789,28,1.5,169.8,14.99,2018.0,12.0
1265000,Ettalong Beach,3,5,6,980,House,4793,25792,1.777,-33.51595,151.33432,6,1.5,166.6,40.41,2018.0,6.0
7625000,Collaroy,5,6,3,697,House,7870,49660,2.679,-33.73559,151.30351,14,0.76,166.4,16.78,2019.0,10.0
1900000,Cheltenham,2,4,2,772,House,2243,48152,1.654,-33.75721,151.0782,110,1.5,166.6,17.09,2018.0,6.0
545000,Toongabbie,1,3,1,201,Townhouse,14337,34996,4.733,-33.79196,150.9468,39,1.02,159.0,25.67,2019.0,7.0
3530000,Riverview,1,3,4,878,House,3354,51740,1.372,-33.82437,151.16033,37,0.1,183.1,6.44,2021.0,2.0
1045000,Mount Colah,2,5,2,1505,House,7095,43056,11.062,-33.66638,151.12988,117,1.5,153.5,23.26,2019.0,4.0
785000,Campbelltown,3,5,1,416,House,12566,30628,11.391,-34.06338,150.80766,65,0.25,165.9,43.19,2020.0,5.0
885000,Kincumber,2,4,2,767,House,7093,29432,9.914,-33.47252,151.40208,24,1.5,174.0,47.05,2017.0,11.0
730000,Wattle Grove,2,3,1,321,House,8952,44096,2.591,-33.95266,150.93951,15,1.5,169.8,26.82,2018.0,5.0
636000,Oakhurst,1,3,3,450,House,6955,36764,2.027,-33.73724,150.83862,41,1.5,176.6,37.19,2017.0,3.0
1150000,Liberty Grove,2,3,2,141,House,2254,47944,0.233,-33.84081,151.08387,8,0.75,169.6,11.97,2020.0,10.0
1022000,Toongabbie,2,4,2,310,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,220.1,25.67,2021.0,12.0
1631000,Annandale,1,2,0,114,House,9451,60424,1.493,-33.87982,151.16973,24,0.1,210.1,4.06,2021.0,8.0
1100000,Raby,3,7,2,594,House,5944,39104,2.659,-34.02019,150.81645,67,0.1,220.1,40.23,2021.0,10.0
1760000,Ryde,2,3,4,293,Villa,26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,2021.0,11.0
1600000,Abbotsbury,2,4,2,596,House,4253,37492,4.979,-33.86513,150.85951,83,0.1,220.1,32.42,2021.0,10.0
3050000,Naremburn,2,3,0,348,House,5884,67184,1.25,-33.81731,151.20149,77,0.1,220.1,5.36,2021.0,10.0
1145000,Sylvania,2,4,2,607,House,10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,2020.0,7.0
1350000,Chittaway Bay,2,4,2,936,House,2028,31668,1.116,-33.32678,151.44557,3,0.1,220.1,63.59,2021.0,9.0
1060000,Kellyville,2,5,2,559,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,2019.0,10.0
518000,Bradbury,1,3,1,619,House,8800,31980,3.734,-34.08405,150.81805,126,2.0,155.2,43.6,2016.0,4.0
2600000,Annandale,1,3,1,240,House,9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,2021.0,11.0
490000,Glenfield,1,3,1,159,House,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57,2016.0,11.0
2190000,Davidson,2,4,2,817,House,2849,45292,2.567,-33.7395,151.19204,137,0.1,220.1,14.03,2021.0,10.0
1280000,Woongarrah,3,6,2,601,House,5226,35256,5.323,-33.24015,151.47632,43,0.1,220.1,73.6,2021.0,10.0
880000,Kincumber,2,4,2,630,House,7093,29432,9.914,-33.47252,151.40208,24,1.5,174.0,47.05,2017.0,11.0
1040000,Green Valley,2,4,2,2032,House,12516,26312,3.215,-33.90263,150.86967,73,1.5,174.0,31.75,2017.0,10.0
1270000,Newington,2,3,2,245,House,5802,51792,0.927,-33.83889,151.05551,19,0.11,172.6,14.58,2020.0,11.0
1850000,Belrose,4,6,2,911,House,8780,39728,13.636,-33.72159,151.21169,156,1.5,169.8,15.92,2018.0,10.0
1535000,Woronora Heights,2,5,2,638,House,2855,44252,2.599,-34.03389,151.02834,91,0.1,197.9,25.14,2021.0,4.0
2120000,Eastlakes,2,3,3,337,House,6912,25740,2.003,-33.93108,151.21145,18,0.1,220.1,7.32,2021.0,9.0
4810000,Tennyson Point,2,4,3,828,House,1219,48568,0.449,-33.83175,151.11687,24,0.11,172.6,9.37,2020.0,11.0
2087000,Carlton,2,4,1,556,House,10722,32656,2.065,-33.97075,151.1214,36,0.1,220.1,14.29,2021.0,9.0
1500000,Cheltenham,2,3,1,1113,House,2243,48152,1.654,-33.75721,151.0782,110,1.28,159.0,17.09,2019.0,6.0
1505000,Sylvania Waters,2,3,1,581,House,3169,39572,1.06,-34.01864,151.11234,1,0.25,172.6,19.27,2020.0,10.0
1020100,Winmalee,2,4,3,1296,House,6202,38740,9.058,-33.67971,150.61119,263,0.1,220.1,59.15,2021.0,12.0
928000,Northmead,2,3,2,676,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97,2020.0,11.0
3030000,Lakemba,8,16,8,740,Apartment / Unit / Flat,17023,22204,2.187,-33.91825,151.07547,33,1.5,172.7,13.76,2017.0,2.0
2500000,North Narrabeen,2,4,0,784,House,5852,43836,2.536,-33.70323,151.29673,6,0.1,220.1,19.68,2021.0,11.0
1100000,Glenbrook,2,4,5,694,House,5051,43992,6.995,-33.76592,150.62573,199,0.1,220.1,55.19,2021.0,10.0
1985000,Gladesville,2,3,2,500,House,11827,48568,3.507,-33.82789,151.12645,46,1.5,174.2,8.76,2017.0,7.0
1610000,Glen Alpine,3,5,3,875,House,4559,41912,5.362,-34.08767,150.7719,121,0.1,220.1,47.41,2021.0,10.0
2240000,Surry Hills,1,3,0,97,House,16412,60320,1.316,-33.88447,151.21001,36,0.1,220.1,2.14,2021.0,9.0
510000,Killarney Vale,1,4,3,556,House,7216,30108,3.018,-33.36629,151.4607,8,2.0,150.9,60.03,2016.0,10.0
1235000,Chipping Norton,3,4,2,664,House,9001,35880,7.133,-33.91492,150.95681,9,0.1,220.1,24.05,2021.0,10.0
3600000,Campsie,4,9,3,1791,House,24541,25272,3.373,-33.91457,151.10339,35,0.1,183.1,11.28,2021.0,1.0
1200000,Mount Annan,2,4,2,635,House,11703,43680,10.226,-34.06403,150.76318,115,0.1,220.1,46.81,2021.0,11.0
